feature,weight,std,fold
MO_gtm_AG_gtm_id2,0.0,0.0,3
V40_gtm_CU_gtm_id2,0.0,0.0,3
V40_gtm_AG_gtm_id2,0.0,0.0,3
V40_gtm_MO_gtm_id2,0.0,0.0,3
ZN_gtm_CU_gtm_id2,0.0,0.0,3
ZN_gtm_AG_gtm_id2,0.0,0.0,3
ZN_gtm_MO_gtm_id2,0.0,0.0,3
ZN_gtm_V40_gtm_id2,0.0,0.0,3
FE_gtm_CU_gtm_id2,0.0,0.0,3
FE_gtm_AG_gtm_id2,0.0,0.0,3
FE_gtm_MO_gtm_id2,0.0,0.0,3
FE_gtm_V40_gtm_id2,0.0,0.0,3
CR_gtm_AG_gtm_id2,0.0,0.0,3
CR_gtm_ZN_gtm_id2,0.0,0.0,3
MN_gtm_TI_gtm_MO_gtm_id2,0.0,0.0,3
MN_gtm_CR_gtm_id2,0.0,0.0,3
H2O_gtm_CU_gtm_id2,0.0,0.0,3
H2O_gtm_AG_gtm_id2,0.0,0.0,3
H2O_gtm_MO_gtm_id2,0.0,0.0,3
H2O_gtm_V40_gtm_id2,0.0,0.0,3
H2O_gtm_ZN_gtm_id2,0.0,0.0,3
H2O_gtm_FE_gtm_id2,0.0,0.0,3
H2O_gtm_CO_gtm_id2,0.0,0.0,3
H2O_gtm_TI_gtm_id2,0.0,0.0,3
H2O_gtm_NI_gtm_id2,0.0,0.0,3
H2O_gtm_CR_gtm_id2,0.0,0.0,3
H2O_gtm_V_gtm_id2,0.0,0.0,3
H2O_gtm_MN_gtm_id2,0.0,0.0,3
TI_gtm,0.0,0.0,3
MN_gtm,0.0,0.0,3
MO_gtm,0.0,0.0,3
V40_gtm,0.0,0.0,3
AG_gtm,0.0,0.0,3
CR_gtm,0.0,0.0,3
V40_gtm_AG_gtm_CU_gtm_id2,0.0,0.0,3
MN_gtm_V_gtm_id2,0.0,0.0,3
MN_gtm_NI_gtm_id2,0.0,0.0,3
CR_gtm_FE_gtm_id2,0.0,0.0,3
MN_gtm_TI_gtm_id2,0.0,0.0,3
CR_gtm_CO_gtm_id2,0.0,0.0,3
CR_gtm_TI_gtm_id2,0.0,0.0,3
CR_gtm_NI_gtm_id2,0.0,0.0,3
V_gtm_CU_gtm_id2,0.0,0.0,3
V_gtm_AG_gtm_id2,0.0,0.0,3
V_gtm_MO_gtm_id2,0.0,0.0,3
V_gtm_V40_gtm_id2,0.0,0.0,3
V_gtm_ZN_gtm_id2,0.0,0.0,3
V_gtm_FE_gtm_id2,0.0,0.0,3
V_gtm_CO_gtm_id2,0.0,0.0,3
V_gtm_TI_gtm_id2,0.0,0.0,3
V_gtm_NI_gtm_id2,0.0,0.0,3
V_gtm_CR_gtm_id2,0.0,0.0,3
MN_gtm_CU_gtm_id2,0.0,0.0,3
MN_gtm_AG_gtm_id2,0.0,0.0,3
MN_gtm_MO_gtm_id2,0.0,0.0,3
MN_gtm_V40_gtm_id2,0.0,0.0,3
MN_gtm_FE_gtm_id2,0.0,0.0,3
MN_gtm_CO_gtm_id2,0.0,0.0,3
H2O_gtm_MN_gtm_FE_gtm_id2,0.0,0.0,3
H2O_gtm_MN_gtm_ZN_gtm_id2,0.0,0.0,3
H2O_gtm_MN_gtm_V40_gtm_id2,0.0,0.0,3
H2O_gtm_V40_gtm_CU_gtm_id2,0.0,0.0,3
MN_gtm_V_gtm_V40_gtm_id2,0.0,0.0,3
MN_gtm_V_gtm_ZN_gtm_id2,0.0,0.0,3
MN_gtm_V_gtm_FE_gtm_id2,0.0,0.0,3
MN_gtm_V_gtm_CO_gtm_id2,0.0,0.0,3
MN_gtm_V_gtm_TI_gtm_id2,0.0,0.0,3
MN_gtm_V_gtm_NI_gtm_id2,0.0,0.0,3
MN_gtm_V_gtm_CR_gtm_id2,0.0,0.0,3
H2O_gtm_AG_gtm_CU_gtm_id2,0.0,0.0,3
H2O_gtm_MO_gtm_AG_gtm_id2,0.0,0.0,3
H2O_gtm_V40_gtm_AG_gtm_id2,0.0,0.0,3
H2O_gtm_MN_gtm_MO_gtm_id2,0.0,0.0,3
H2O_gtm_V40_gtm_MO_gtm_id2,0.0,0.0,3
H2O_gtm_ZN_gtm_CU_gtm_id2,0.0,0.0,3
H2O_gtm_ZN_gtm_AG_gtm_id2,0.0,0.0,3
H2O_gtm_ZN_gtm_MO_gtm_id2,0.0,0.0,3
H2O_gtm_ZN_gtm_V40_gtm_id2,0.0,0.0,3
H2O_gtm_FE_gtm_CU_gtm_id2,0.0,0.0,3
H2O_gtm_FE_gtm_AG_gtm_id2,0.0,0.0,3
H2O_gtm_FE_gtm_MO_gtm_id2,0.0,0.0,3
H2O_gtm_FE_gtm_V40_gtm_id2,0.0,0.0,3
MN_gtm_V_gtm_MO_gtm_id2,0.0,0.0,3
MN_gtm_V_gtm_AG_gtm_id2,0.0,0.0,3
MN_gtm_V_gtm_CU_gtm_id2,0.0,0.0,3
MN_gtm_CR_gtm_NI_gtm_id2,0.0,0.0,3
MN_gtm_TI_gtm_V40_gtm_id2,0.0,0.0,3
MN_gtm_TI_gtm_ZN_gtm_id2,0.0,0.0,3
MN_gtm_TI_gtm_FE_gtm_id2,0.0,0.0,3
MN_gtm_TI_gtm_CO_gtm_id2,0.0,0.0,3
MN_gtm_NI_gtm_CU_gtm_id2,0.0,0.0,3
MN_gtm_NI_gtm_AG_gtm_id2,0.0,0.0,3
MN_gtm_NI_gtm_MO_gtm_id2,0.0,0.0,3
MN_gtm_NI_gtm_V40_gtm_id2,0.0,0.0,3
MN_gtm_NI_gtm_ZN_gtm_id2,0.0,0.0,3
MN_gtm_NI_gtm_FE_gtm_id2,0.0,0.0,3
MN_gtm_NI_gtm_CO_gtm_id2,0.0,0.0,3
MN_gtm_NI_gtm_TI_gtm_id2,0.0,0.0,3
MN_gtm_CR_gtm_CU_gtm_id2,0.0,0.0,3
MN_gtm_CR_gtm_AG_gtm_id2,0.0,0.0,3
MN_gtm_CR_gtm_MO_gtm_id2,0.0,0.0,3
MN_gtm_CR_gtm_ZN_gtm_id2,0.0,0.0,3
MN_gtm_CR_gtm_FE_gtm_id2,0.0,0.0,3
MN_gtm_CR_gtm_CO_gtm_id2,0.0,0.0,3
MN_gtm_CR_gtm_TI_gtm_id2,0.0,0.0,3
H2O_gtm_FE_gtm_ZN_gtm_id2,0.0,0.0,3
H2O_gtm_CO_gtm_CU_gtm_id2,0.0,0.0,3
H2O_gtm_CO_gtm_AG_gtm_id2,0.0,0.0,3
H2O_gtm_V_gtm_MO_gtm_id2,0.0,0.0,3
H2O_gtm_CR_gtm_V40_gtm_id2,0.0,0.0,3
H2O_gtm_CR_gtm_ZN_gtm_id2,0.0,0.0,3
H2O_gtm_CR_gtm_FE_gtm_id2,0.0,0.0,3
H2O_gtm_CR_gtm_CO_gtm_id2,0.0,0.0,3
H2O_gtm_CR_gtm_TI_gtm_id2,0.0,0.0,3
H2O_gtm_CR_gtm_NI_gtm_id2,0.0,0.0,3
H2O_gtm_V_gtm_CU_gtm_id2,0.0,0.0,3
H2O_gtm_V_gtm_AG_gtm_id2,0.0,0.0,3
H2O_gtm_V_gtm_V40_gtm_id2,0.0,0.0,3
H2O_gtm_CR_gtm_AG_gtm_id2,0.0,0.0,3
H2O_gtm_V_gtm_ZN_gtm_id2,0.0,0.0,3
H2O_gtm_V_gtm_FE_gtm_id2,0.0,0.0,3
H2O_gtm_V_gtm_CO_gtm_id2,0.0,0.0,3
H2O_gtm_V_gtm_TI_gtm_id2,0.0,0.0,3
H2O_gtm_V_gtm_NI_gtm_id2,0.0,0.0,3
H2O_gtm_V_gtm_CR_gtm_id2,0.0,0.0,3
H2O_gtm_MN_gtm_CU_gtm_id2,0.0,0.0,3
H2O_gtm_MN_gtm_AG_gtm_id2,0.0,0.0,3
H2O_gtm_CO_gtm_MO_gtm_id2,0.0,0.0,3
H2O_gtm_CR_gtm_MO_gtm_id2,0.0,0.0,3
H2O_gtm_CR_gtm_CU_gtm_id2,0.0,0.0,3
H2O_gtm_NI_gtm_TI_gtm_id2,0.0,0.0,3
H2O_gtm_CO_gtm_V40_gtm_id2,0.0,0.0,3
H2O_gtm_CO_gtm_ZN_gtm_id2,0.0,0.0,3
H2O_gtm_CO_gtm_FE_gtm_id2,0.0,0.0,3
H2O_gtm_TI_gtm_CU_gtm_id2,0.0,0.0,3
H2O_gtm_TI_gtm_AG_gtm_id2,0.0,0.0,3
H2O_gtm_TI_gtm_MO_gtm_id2,0.0,0.0,3
H2O_gtm_TI_gtm_V40_gtm_id2,0.0,0.0,3
H2O_gtm_TI_gtm_ZN_gtm_id2,0.0,0.0,3
H2O_gtm_TI_gtm_FE_gtm_id2,0.0,0.0,3
H2O_gtm_TI_gtm_CO_gtm_id2,0.0,0.0,3
H2O_gtm_NI_gtm_CU_gtm_id2,0.0,0.0,3
H2O_gtm_NI_gtm_AG_gtm_id2,0.0,0.0,3
H2O_gtm_NI_gtm_MO_gtm_id2,0.0,0.0,3
H2O_gtm_NI_gtm_V40_gtm_id2,0.0,0.0,3
H2O_gtm_NI_gtm_ZN_gtm_id2,0.0,0.0,3
H2O_gtm_NI_gtm_FE_gtm_id2,0.0,0.0,3
H2O_gtm_NI_gtm_CO_gtm_id2,0.0,0.0,3
ZN_CU_id,0.0,0.0,3
H2O_CO_AG_id,-0.0008247518367460442,0.00022697102044263255,3
CR_gtm_ZN_gtm_AG_gtm_id2,-0.0017619966586082095,0.001662533240107227,3
CR_gtm_TI_gtm_MO_gtm_id2,-0.002290956459970354,0.007940323071775219,3
NI_gtm_CO_gtm_V40_gtm_id2,0.006962869133115903,0.004934361337784594,4
H2O_gtm_NI_gtm_CU_gtm_id2,0.003809900133805851,0.0012908702149540387,4
CO_CR_MO_id,0.002668995661770435,0.0019185677995543736,4
CR_gtm_CO_gtm_MO_gtm_id2,0.002090086668018637,0.0011768243778003977,4
CR_gtm_TI_gtm_MO_gtm_id2,0.002069015190777999,0.002036287981378289,4
CU_H2O_TI_id,0.0019478575498391734,0.00040781722283283616,4
CR_gtm_ZN_gtm_MO_gtm_id2,0.0018183437470156234,0.0012757297615809031,4
MN_gtm_TI_gtm_V40_gtm_id2,0.0015555471502134452,0.0006150779190560012,4
MN_gtm_CR_gtm_V40_gtm_id2,0.0014957663901487709,0.001352975784269183,4
V_gtm_CR_gtm_V40_gtm_id2,0.0014656278736880745,0.0008166913968208807,4
MN_gtm_V_gtm_ZN_gtm_id2,0.0014629184921459797,0.00376890399340947,4
CU_V_MN_id,0.0014626099982080255,0.0009414099723351892,4
NI_gtm_FE_gtm_CU_gtm_id2,0.0014218753856173863,0.0006121191969884443,4
NI_CR_MO_id,0.0012823422362001106,0.0014226772871660822,4
CR_gtm_MO_gtm_AG_gtm_id2,0.0011608492757634963,0.0008701993683263542,4
CR_gtm_MO_gtm_CU_gtm_id2,0.0011458135494829362,0.0012472919048661794,4
NI_AG_MN_id,0.0011444990970516378,0.0006344520093681517,4
CO_gtm_V40_gtm_CU_gtm_id2,0.0010028199028485247,0.0005935153146575081,4
CR_MO_id,0.0009971060586063119,0.0005202866393449281,4
MN_gtm_NI_gtm_CU_gtm_id2,0.0009624876736552342,0.0004953794390943347,4
NI_gtm_CO_gtm_MO_gtm_id2,0.0009301092229493435,0.002297672083564754,4
CR_gtm_ZN_gtm_V40_gtm_id2,0.0008591019660988963,0.0013935377191429089,4
MN_gtm_TI_gtm_CU_gtm_id2,0.0008558963117000884,0.0005772640230780466,4
CO_gtm_FE_gtm_V40_gtm_id2,0.000841008125998551,0.0017164462184196807,4
V_CR_MN_id,0.0007379174996002769,0.0020623103210857365,4
H2O_MN_TI_id,0.0007369115411069271,0.000561788220459585,4
NI_CO_MO_id,0.000722009942625477,0.0004741652710526754,4
V_gtm_CR_gtm_MO_gtm_id2,0.0006874452087940297,0.0013628254774276133,4
MN_gtm_MO_gtm_CU_gtm_id2,0.0006682649335208606,0.0004257424272778286,4
H2O_gtm_V40_gtm_CU_gtm_id2,0.0006255452295033437,0.00035380121830989495,4
V_gtm_CR_gtm_CU_gtm_id2,0.000607692819441404,0.0005621972437411557,4
CR_gtm_CO_gtm_V40_gtm_id2,0.0006071965465846892,0.0010457558981981484,4
H2O_AG_MN_id,0.000595473776942218,0.0005349085346822263,4
FE_gtm_V40_gtm_MO_gtm_id2,0.0005924022503425349,0.0011971608166823136,4
ZN_gtm_V40_gtm_MO_gtm_id2,0.0005439016381832585,0.0012988824111709882,4
V_MN_TI_id,0.0005141118540002505,0.0014712841253118197,4
CO_gtm_V40_gtm_MO_gtm_id2,0.0004699033314125874,0.0013906696267619047,4
CO_MO_MN_id,0.00041913595944830054,0.001489849818844289,4
CU_V_MO_id,0.00041438783535971966,0.0002261983772279939,4
V_gtm_MO_gtm_CU_gtm_id2,0.00040682302748972036,0.001172892211449123,4
MN_gtm_CR_gtm_MO_gtm_id2,0.00040587072011600834,0.0008091933077392459,4
MN_gtm_CR_gtm_TI_gtm_id2,0.00040529397057983605,0.0008293476048469696,4
TI_gtm_FE_gtm_V40_gtm_id2,0.000349644346727838,0.0005015075135110375,4
V_gtm_V40_gtm_MO_gtm_id2,0.00033886047167914953,0.000573250134875861,4
NI_V_MN_id,0.0003075818689260046,0.0008926692106162056,4
NI_gtm_CO_gtm_CU_gtm_id2,0.0002638830319749541,0.0007478553778144898,4
MN_gtm_ZN_gtm_id2,0.0002571229908996553,0.0013607234494206416,4
H2O_gtm_MN_gtm_ZN_gtm_id2,0.0002454136340371227,0.0002159130181598893,4
TI_gtm_CO_gtm_AG_gtm_id2,0.00022070729344050115,7.12586990578715e-05,4
FE_gtm_CU_gtm_id2,0.0002156506754139013,0.000577775704730736,4
FE_gtm_AG_gtm_CU_gtm_id2,0.0002065970489737834,0.0005134852795969364,4
ZN_gtm_V40_gtm_AG_gtm_id2,0.00020281464503880872,0.0010590236536714467,4
V_gtm_ZN_gtm_AG_gtm_id2,0.0001971410391363097,5.757167007291354e-05,4
V_gtm_FE_gtm_CU_gtm_id2,0.00019200394443028753,0.0005311269057289956,4
MN_gtm_CO_gtm_MO_gtm_id2,0.00018115300548206167,0.00014702494671479965,4
V_gtm_CO_gtm_V40_gtm_id2,0.000179060611815877,0.0004998996982886655,4
H2O_gtm_V_gtm_CO_gtm_id2,0.00017792052552344136,0.00023018474826663036,4
MO_gtm_AG_gtm_CU_gtm_id2,0.00016788776614976944,0.00026917655204414096,4
CR_gtm_CO_gtm_CU_gtm_id2,0.00015510538689430162,9.613644410501963e-05,4
H2O_V_CO_id,0.00015364339388398244,0.00018376765271727123,4
V_gtm_NI_gtm_FE_gtm_id2,0.00013345716011744317,0.0008809154687143797,4
H2O_MO_MN_id,0.0001332023172991359,0.00019841989999950507,4
CR_gtm_NI_gtm_MO_gtm_id2,0.00011552427337605346,0.0003222310909032109,4
MN_gtm_NI_gtm_TI_gtm_id2,0.00010515619450457795,0.0004893759829294298,4
V_MO_TI_id,0.00010091775605263938,7.906565156260862e-05,4
CO_AG_MO_id,9.305786702461516e-05,0.0004008094401529818,4
CU_CR_MO_id,9.148857177497619e-05,0.0009515538156332781,4
CO_AG_MN_id,9.024118324322816e-05,0.00030200634618139904,4
CO_gtm_V40_gtm_AG_gtm_id2,8.77464061797247e-05,0.0002198902592753944,4
CR_gtm_FE_gtm_CU_gtm_id2,8.589544255196424e-05,0.0038874651759947727,4
H2O_CO_TI_id,7.595657263769577e-05,7.480437466823708e-05,4
CU_AG_MO_id,7.272409267907731e-05,0.00016516394794829708,4
H2O_gtm_MN_gtm_CR_gtm_id2,6.283887388444098e-05,8.108443693572263e-05,4
CO_AG_TI_id,5.379866022420983e-05,2.8000343426450163e-05,4
CO_gtm_MO_gtm_CU_gtm_id2,4.333669189338825e-05,0.0005529330596923108,4
NI_gtm_CO_gtm_ZN_gtm_id2,3.987619467631561e-05,1.3188869080222623e-05,4
CR_gtm_ZN_gtm_CU_gtm_id2,3.925920680035722e-05,0.0008794116792651916,4
TI_gtm_CO_gtm_CU_gtm_id2,3.424282711353976e-05,3.939918427449435e-05,4
ZN_gtm_AG_gtm_id2,3.400139707513405e-05,0.00020918032270877208,4
H2O_CO_AG_id,2.9655656383864582e-05,1.897203937292692e-05,4
MO_MN_TI_id,2.942763912536228e-05,0.0008012211266541862,4
NI_gtm_ZN_gtm_AG_gtm_id2,1.7315898865483127e-05,0.00012181809772779097,4
H2O_gtm_ZN_gtm_MO_gtm_id2,1.260801311661804e-05,0.0001225614883356116,4
FE_AG_V40_id,0.0,0.0,4
FE_V40_MO_id,0.0,0.0,4
FE_CR_TI_id,0.0,0.0,4
FE_CR_MN_id,0.0,0.0,4
FE_AG_TI_id,0.0,0.0,4
FE_CR_MO_id,0.0,0.0,4
FE_CO_CR_id,0.0,0.0,4
FE_CR_V40_id,0.0,0.0,4
FE_CO_AG_id,0.0,0.0,4
FE_AG_MN_id,0.0,0.0,4
FE_CR_AG_id,0.0,0.0,4
FE_CO_V40_id,0.0,0.0,4
FE_CO_TI_id,0.0,0.0,4
FE_CO_MO_id,0.0,0.0,4
FE_CO_MN_id,0.0,0.0,4
FE_AG_MO_id,0.0,0.0,4
FE_NI_CO_id,0.0,0.0,4
FE_V_TI_id,0.0,0.0,4
FE_V_MN_id,0.0,0.0,4
FE_H2O_V_id,0.0,0.0,4
FE_H2O_NI_id,0.0,0.0,4
CU_MN_TI_id,0.0,0.0,4
CU_MO_TI_id,0.0,0.0,4
CU_MO_MN_id,0.0,0.0,4
CU_V40_TI_id,0.0,0.0,4
CU_V40_MN_id,0.0,0.0,4
CU_V40_MO_id,0.0,0.0,4
CU_AG_TI_id,0.0,0.0,4
CU_AG_MN_id,0.0,0.0,4
CU_AG_V40_id,0.0,0.0,4
CU_CR_TI_id,0.0,0.0,4
CU_CR_MN_id,0.0,0.0,4
CU_CR_V40_id,0.0,0.0,4
CU_CR_AG_id,0.0,0.0,4
CU_CO_TI_id,0.0,0.0,4
CU_CO_MN_id,0.0,0.0,4
FE_H2O_CO_id,0.0,0.0,4
FE_H2O_CR_id,0.0,0.0,4
FE_H2O_AG_id,0.0,0.0,4
FE_NI_MO_id,0.0,0.0,4
FE_V_MO_id,0.0,0.0,4
FE_V_V40_id,0.0,0.0,4
FE_V_AG_id,0.0,0.0,4
FE_V_CR_id,0.0,0.0,4
FE_V_CO_id,0.0,0.0,4
FE_NI_TI_id,0.0,0.0,4
FE_NI_MN_id,0.0,0.0,4
FE_NI_V40_id,0.0,0.0,4
FE_H2O_V40_id,0.0,0.0,4
FE_NI_AG_id,0.0,0.0,4
FE_NI_CR_id,0.0,0.0,4
FE_V40_TI_id,0.0,0.0,4
FE_NI_V_id,0.0,0.0,4
FE_H2O_TI_id,0.0,0.0,4
FE_H2O_MN_id,0.0,0.0,4
FE_H2O_MO_id,0.0,0.0,4
FE_V40_MN_id,0.0,0.0,4
H2O_CO_MN_id,0.0,0.0,4
FE_MO_MN_id,0.0,0.0,4
V_CR_V40_id,0.0,0.0,4
V_CO_TI_id,0.0,0.0,4
V_CO_MN_id,0.0,0.0,4
V_CO_MO_id,0.0,0.0,4
V_CO_V40_id,0.0,0.0,4
V_CO_AG_id,0.0,0.0,4
V_CO_CR_id,0.0,0.0,4
NI_MN_TI_id,0.0,0.0,4
NI_MO_TI_id,0.0,0.0,4
NI_MO_MN_id,0.0,0.0,4
NI_V40_TI_id,0.0,0.0,4
NI_V40_MN_id,0.0,0.0,4
NI_V40_MO_id,0.0,0.0,4
NI_AG_TI_id,0.0,0.0,4
NI_AG_V40_id,0.0,0.0,4
NI_CR_TI_id,0.0,0.0,4
NI_CR_MN_id,0.0,0.0,4
NI_CR_V40_id,0.0,0.0,4
V_CR_AG_id,0.0,0.0,4
V_CR_MO_id,0.0,0.0,4
FE_MO_TI_id,0.0,0.0,4
V_CR_TI_id,0.0,0.0,4
CO_MN_TI_id,0.0,0.0,4
CO_MO_TI_id,0.0,0.0,4
CO_V40_TI_id,0.0,0.0,4
CO_V40_MN_id,0.0,0.0,4
CO_V40_MO_id,0.0,0.0,4
CO_AG_V40_id,0.0,0.0,4
CO_CR_TI_id,0.0,0.0,4
CO_CR_V40_id,0.0,0.0,4
CO_CR_AG_id,0.0,0.0,4
V_MO_MN_id,0.0,0.0,4
V_V40_TI_id,0.0,0.0,4
V_V40_MN_id,0.0,0.0,4
V_V40_MO_id,0.0,0.0,4
V_AG_TI_id,0.0,0.0,4
V_AG_MN_id,0.0,0.0,4
V_AG_MO_id,0.0,0.0,4
V_AG_V40_id,0.0,0.0,4
NI_CR_AG_id,0.0,0.0,4
NI_CO_TI_id,0.0,0.0,4
NI_CO_MN_id,0.0,0.0,4
NI_CO_V40_id,0.0,0.0,4
H2O_CO_MO_id,0.0,0.0,4
H2O_CO_V40_id,0.0,0.0,4
H2O_CO_CR_id,0.0,0.0,4
H2O_V_TI_id,0.0,0.0,4
H2O_V_MO_id,0.0,0.0,4
H2O_V_V40_id,0.0,0.0,4
H2O_V_AG_id,0.0,0.0,4
H2O_V_CR_id,0.0,0.0,4
H2O_NI_TI_id,0.0,0.0,4
H2O_NI_MN_id,0.0,0.0,4
H2O_NI_MO_id,0.0,0.0,4
H2O_NI_V40_id,0.0,0.0,4
H2O_NI_AG_id,0.0,0.0,4
H2O_NI_CR_id,0.0,0.0,4
H2O_NI_CO_id,0.0,0.0,4
H2O_NI_V_id,0.0,0.0,4
FE_MN_TI_id,0.0,0.0,4
H2O_CR_AG_id,0.0,0.0,4
H2O_CR_V40_id,0.0,0.0,4
H2O_CR_MO_id,0.0,0.0,4
NI_V_CO_id,0.0,0.0,4
NI_CO_AG_id,0.0,0.0,4
NI_CO_CR_id,0.0,0.0,4
NI_V_TI_id,0.0,0.0,4
NI_V_MO_id,0.0,0.0,4
NI_V_V40_id,0.0,0.0,4
NI_V_AG_id,0.0,0.0,4
NI_V_CR_id,0.0,0.0,4
H2O_MO_TI_id,0.0,0.0,4
H2O_CR_MN_id,0.0,0.0,4
H2O_V40_TI_id,0.0,0.0,4
H2O_V40_MN_id,0.0,0.0,4
H2O_V40_MO_id,0.0,0.0,4
H2O_AG_TI_id,0.0,0.0,4
H2O_AG_MO_id,0.0,0.0,4
H2O_AG_V40_id,0.0,0.0,4
H2O_CR_TI_id,0.0,0.0,4
CU_CO_MO_id,0.0,0.0,4
CU_H2O_AG_id,0.0,0.0,4
CU_CO_V40_id,0.0,0.0,4
V_V40_id,0.0,0.0,4
CO_MN_id,0.0,0.0,4
CO_MO_id,0.0,0.0,4
CO_V40_id,0.0,0.0,4
CO_AG_id,0.0,0.0,4
CO_CR_id,0.0,0.0,4
V_TI_id,0.0,0.0,4
V_MN_id,0.0,0.0,4
V_MO_id,0.0,0.0,4
V_AG_id,0.0,0.0,4
NI_V_id,0.0,0.0,4
V_CR_id,0.0,0.0,4
V_CO_id,0.0,0.0,4
NI_TI_id,0.0,0.0,4
NI_MN_id,0.0,0.0,4
NI_MO_id,0.0,0.0,4
NI_V40_id,0.0,0.0,4
NI_AG_id,0.0,0.0,4
NI_CR_id,0.0,0.0,4
CO_TI_id,0.0,0.0,4
CR_AG_id,0.0,0.0,4
CR_V40_id,0.0,0.0,4
CR_MN_id,0.0,0.0,4
ZN_CU_CR_id,0.0,0.0,4
ZN_CU_CO_id,0.0,0.0,4
ZN_CU_V_id,0.0,0.0,4
ZN_CU_NI_id,0.0,0.0,4
ZN_CU_H2O_id,0.0,0.0,4
ZN_CU_FE_id,0.0,0.0,4
MN_TI_id,0.0,0.0,4
MO_TI_id,0.0,0.0,4
MO_MN_id,0.0,0.0,4
V40_TI_id,0.0,0.0,4
V40_MN_id,0.0,0.0,4
V40_MO_id,0.0,0.0,4
AG_TI_id,0.0,0.0,4
AG_MN_id,0.0,0.0,4
AG_MO_id,0.0,0.0,4
AG_V40_id,0.0,0.0,4
CR_TI_id,0.0,0.0,4
NI_CO_id,0.0,0.0,4
H2O_TI_id,0.0,0.0,4
CU_CO_AG_id,0.0,0.0,4
ZN_MN_id,0.0,0.0,4
CU_AG_id,0.0,0.0,4
CU_CR_id,0.0,0.0,4
CU_CO_id,0.0,0.0,4
CU_V_id,0.0,0.0,4
CU_NI_id,0.0,0.0,4
CU_H2O_id,0.0,0.0,4
CU_FE_id,0.0,0.0,4
ZN_TI_id,0.0,0.0,4
ZN_MO_id,0.0,0.0,4
H2O_MN_id,0.0,0.0,4
ZN_V40_id,0.0,0.0,4
ZN_AG_id,0.0,0.0,4
ZN_CR_id,0.0,0.0,4
ZN_CO_id,0.0,0.0,4
ZN_V_id,0.0,0.0,4
ZN_NI_id,0.0,0.0,4
ZN_H2O_id,0.0,0.0,4
ZN_FE_id,0.0,0.0,4
CU_V40_id,0.0,0.0,4
CU_MO_id,0.0,0.0,4
CU_MN_id,0.0,0.0,4
CU_TI_id,0.0,0.0,4
H2O_MO_id,0.0,0.0,4
H2O_V40_id,0.0,0.0,4
H2O_AG_id,0.0,0.0,4
H2O_CR_id,0.0,0.0,4
H2O_CO_id,0.0,0.0,4
H2O_V_id,0.0,0.0,4
H2O_NI_id,0.0,0.0,4
FE_TI_id,0.0,0.0,4
FE_MN_id,0.0,0.0,4
FE_MO_id,0.0,0.0,4
FE_V40_id,0.0,0.0,4
FE_AG_id,0.0,0.0,4
FE_CR_id,0.0,0.0,4
FE_CO_id,0.0,0.0,4
FE_V_id,0.0,0.0,4
FE_NI_id,0.0,0.0,4
FE_H2O_id,0.0,0.0,4
ZN_CU_AG_id,0.0,0.0,4
ZN_CU_V40_id,0.0,0.0,4
ZN_CU_MO_id,0.0,0.0,4
ZN_MN_TI_id,0.0,0.0,4
CU_FE_MO_id,0.0,0.0,4
CU_FE_V40_id,0.0,0.0,4
CU_FE_AG_id,0.0,0.0,4
CU_FE_CR_id,0.0,0.0,4
CU_FE_CO_id,0.0,0.0,4
CU_FE_V_id,0.0,0.0,4
CU_FE_NI_id,0.0,0.0,4
CU_FE_H2O_id,0.0,0.0,4
ZN_MO_TI_id,0.0,0.0,4
ZN_CU_MN_id,0.0,0.0,4
ZN_MO_MN_id,0.0,0.0,4
ZN_V40_TI_id,0.0,0.0,4
ZN_V40_MN_id,0.0,0.0,4
ZN_V40_MO_id,0.0,0.0,4
ZN_AG_TI_id,0.0,0.0,4
ZN_AG_MN_id,0.0,0.0,4
ZN_AG_MO_id,0.0,0.0,4
ZN_AG_V40_id,0.0,0.0,4
CU_FE_MN_id,0.0,0.0,4
CU_H2O_NI_id,0.0,0.0,4
CU_H2O_V_id,0.0,0.0,4
CU_H2O_CO_id,0.0,0.0,4
CU_CO_CR_id,0.0,0.0,4
CU_V_TI_id,0.0,0.0,4
CU_V_V40_id,0.0,0.0,4
CU_V_AG_id,0.0,0.0,4
CU_V_CR_id,0.0,0.0,4
CU_V_CO_id,0.0,0.0,4
CU_NI_MN_id,0.0,0.0,4
CU_NI_V40_id,0.0,0.0,4
CU_NI_AG_id,0.0,0.0,4
CU_NI_CR_id,0.0,0.0,4
CU_NI_CO_id,0.0,0.0,4
CU_NI_V_id,0.0,0.0,4
CU_H2O_MN_id,0.0,0.0,4
CU_H2O_MO_id,0.0,0.0,4
CU_H2O_V40_id,0.0,0.0,4
CR_AG_MN_id,0.0,0.0,4
CU_H2O_CR_id,0.0,0.0,4
ZN_CR_TI_id,0.0,0.0,4
ZN_CR_MN_id,0.0,0.0,4
ZN_CR_MO_id,0.0,0.0,4
ZN_H2O_TI_id,0.0,0.0,4
ZN_H2O_MO_id,0.0,0.0,4
ZN_H2O_V40_id,0.0,0.0,4
ZN_H2O_AG_id,0.0,0.0,4
ZN_H2O_CR_id,0.0,0.0,4
ZN_H2O_CO_id,0.0,0.0,4
ZN_H2O_V_id,0.0,0.0,4
ZN_H2O_NI_id,0.0,0.0,4
ZN_FE_TI_id,0.0,0.0,4
